image_id,label,entropy_before,entropy_after,contrast_before,contrast_after,ssim_similarity
ISIC_0025466,0,6.271905883445277,6.982433264903131,21.05463230390942,31.753151350172658,0.7572867138906045
ISIC_0030123,0,6.258993268105338,6.6276349837135875,21.69637297344866,27.589031705070273,0.7962382995393178
ISIC_0031945,0,6.649182859821794,7.014059231379436,37.36501667516358,42.456606500277545,0.7910332695774236
ISIC_0029931,0,7.196980910616427,7.625722030295526,39.05752723273299,50.6839389368517,0.7422171218543971
ISIC_0024782,0,6.501112275498167,6.808293120982369,25.38289671168277,32.41153359782348,0.7794781586462126
ISIC_0029872,0,6.614892942632898,6.959096506686594,34.84615292346749,42.95734313948051,0.8086638021909732
ISIC_0029135,0,6.4183278590226305,6.908736725533586,25.22346937314091,32.303217715274414,0.7553015837693657
ISIC_0029947,0,6.9894971648768145,7.188922721515673,34.15040850761035,37.2760943921475,0.7426408287012868
ISIC_0028264,0,6.5345472139132585,7.124946251274481,27.1682666820196,34.52660031129916,0.773873783358373
ISIC_0025526,0,7.158884088248764,7.42167177145973,36.612048605497385,42.48854127770147,0.7205742800076592
ISIC_0024435,0,6.785339674777498,7.1049806271776585,29.182026272556318,35.718538978705716,0.7118628698418965
ISIC_0026590,0,6.705715979748449,7.1469961741719,29.996586631993843,38.654713442754506,0.707796024778405
ISIC_0026311,0,6.3989974309691,6.902455306675467,23.839173282935494,32.27202731319633,0.7318063557665458
ISIC_0029270,0,6.917354767418644,7.175447572971994,33.23749204872134,38.522834850119985,0.7230919811610785
ISIC_0030998,0,6.929811780605141,7.261412583103659,36.48328579662835,46.225608599316956,0.74868206328527
ISIC_0029235,0,6.777870154503711,7.272065857882597,29.197910899955765,38.58622628655458,0.7338459111818675
ISIC_0027826,0,7.174388320253794,7.5265962345889905,43.85211341705636,47.726983187065706,0.7437836519573802
ISIC_0028992,0,6.56549432200382,7.042103908584811,25.6449096987365,35.119904227688984,0.7202147591781878
ISIC_0026351,0,7.193024968472504,7.386965601551328,38.31683846928255,42.31489245676665,0.7205122584882389
ISIC_0029320,0,6.553108647799677,6.790705995582984,26.358440640026743,31.36388997702396,0.7293882386914247
ISIC_0029427,0,6.242095484034513,6.688111081708054,20.547252404960133,34.987043363502124,0.6024952632216178
ISIC_0029464,0,6.0173388557277026,6.559263270974319,17.98107406192947,26.208825952860646,0.7265103847020181
ISIC_0026530,0,6.250278315367323,6.836976317825927,21.490844422951334,30.62822457912182,0.7097431732610464
ISIC_0024915,0,7.0030577136799295,7.11673223349886,35.01181636559958,36.5012763977509,0.7859579116518712
ISIC_0024409,0,7.103545772745292,7.180594657436923,39.40820770232198,39.33098103447256,0.7544563274570983
ISIC_0029924,0,7.160738340716902,7.3015789558560025,43.91245930144895,46.576422294329646,0.7600769944101672
ISIC_0028309,0,6.370360061707909,6.997673399043116,27.058444200873726,34.259674432106614,0.7401329501125692
ISIC_0027905,0,6.865316123483137,7.131250302922498,32.034477791425886,37.679900065409825,0.7134427960382429
ISIC_0029061,0,6.5685189899582985,7.032787562348574,26.775989045992745,34.11014283234218,0.7281474367141464
ISIC_0031893,0,6.175435867166423,6.906306346567934,19.575148987657137,29.876651429349455,0.7142375058251139
ISIC_0027202,0,6.308946277423226,7.039631293232735,27.93583467725344,35.515169247589895,0.7430365785723543
ISIC_0032498,0,6.82455369631738,7.053802478559614,28.685192161656506,34.483555220677054,0.7264386627692306
ISIC_0024909,0,6.666719065039992,6.986365965677326,29.361068851369318,36.66777422616554,0.7420654342735542
ISIC_0028258,0,6.4497945705576365,6.973262370198265,26.078073179383402,36.778236289299215,0.7356657852149453
ISIC_0027083,0,6.9307518934512835,7.166100094338772,34.94888278106866,39.43930916283518,0.7613109799842022
ISIC_0029778,0,6.351884914663647,6.8667347552422004,22.083483592500368,31.207307391105427,0.7460017208328205
ISIC_0027820,0,7.682305400850236,7.7077578332658305,56.32374675227291,53.15033339065703,0.8296338559365724
ISIC_0029555,0,6.811802161845301,7.129191642689836,30.44690442608834,38.11079749296941,0.7289903765049532
ISIC_0027831,0,6.834181235822019,7.242822438534116,33.39280498501983,39.488519445838286,0.7352706768626597
ISIC_0024602,0,7.036675323648218,7.143119021985985,40.056600220755,41.33041783819293,0.7817065182864028
ISIC_0024943,0,7.131229335143357,7.217337762119476,38.20427303694214,39.99078467967273,0.7553939418108948
ISIC_0028479,0,6.869707783973951,7.207419325393982,34.075808181819944,38.64188171680329,0.7553886459173179
ISIC_0024770,0,6.935609560606224,7.160215523728176,33.127341946044005,38.42840437450504,0.740803999257254
ISIC_0028209,0,7.7199830515210195,7.744381640975099,57.53032990998965,54.849468366357534,0.8174666522657542
ISIC_0029518,0,6.7115030966811835,7.113315293845054,27.15838273608515,36.361854689052414,0.7571994908501752
ISIC_0028449,0,6.333504924525919,6.802571118436097,21.026705147642204,30.384906085239635,0.7659189924822201
ISIC_0028123,0,7.617413650355935,7.663474712488055,56.723824764299756,53.93242120650085,0.8388162063446836
ISIC_0026717,0,7.339064231367802,7.565333709958044,43.373002527001866,48.30842421435492,0.7427952757601686
ISIC_0027463,0,6.263196268723722,6.738249215341618,19.976977347044944,29.89587430651594,0.7053533038339846
ISIC_0025810,0,5.978327457047689,6.587412303435082,18.103753422253927,29.460674596390618,0.671298261464168
ISIC_0027559,0,6.515349081022498,7.000853830723537,25.28420618932004,32.12042783523702,0.7409743780442335
ISIC_0024408,0,6.765715789134401,7.035973174293803,30.052066946859846,35.15806220301963,0.7289283364118604
ISIC_0030173,0,6.874579571162878,7.392218532755967,36.068258081808054,47.63181824777451,0.7421049986423242
ISIC_0029012,0,7.045418010045149,7.381933157609989,42.987224935564385,47.64035499541084,0.7582642811291879
ISIC_0026174,0,6.749139523837359,7.095476012543712,31.74559015442658,36.37601204884414,0.743284581540893
ISIC_0027279,0,6.57806477796187,7.095832674591394,27.426866765685453,34.95516921570759,0.7391359452757901
ISIC_0032170,0,5.504346692477587,6.014869610520672,12.11372541466443,27.26196004970201,0.5006581289274314
ISIC_0024498,0,7.03946047057801,7.419834278981336,39.34445111170085,43.42096323098048,0.7312622170763234
ISIC_0025005,0,6.860192800022453,7.369441954535324,32.39437344536047,41.30506375587954,0.7235225686121339
ISIC_0025851,0,7.180110150360811,7.542504635355043,62.945451969838054,68.32465624437843,0.7348198834807396
ISIC_0028347,0,6.970467983004646,7.521682794969074,45.65736372942645,52.87547200869852,0.7234237715162901
ISIC_0033460,0,6.863116861182563,7.424263589897551,36.002251696097204,45.22944367579295,0.7306503305523665
ISIC_0033722,0,6.998327025486718,7.365342614278228,32.0251984705079,40.658606028951574,0.6907843207298556
ISIC_0034315,0,7.155022028300851,7.540753270253987,41.09491945013268,50.329671532582594,0.7491632362761331
ISIC_0032967,0,7.112501252091086,7.517260057494526,37.21525165539977,48.86397026432655,0.7381561829874693
ISIC_0033199,0,6.607119804364801,7.099784561510851,28.29901218149681,35.65288088191741,0.7302563924716285
ISIC_0032719,0,6.448318732515882,6.990474635597595,22.20535290597492,32.44565875474725,0.7186733076693673
ISIC_0030630,0,6.657135854334149,7.1935890659385,45.215441336974344,43.91966280731244,0.8144493527586351
ISIC_0033305,0,6.714599591521863,7.1981785943807175,37.14382021906267,41.948249976676145,0.7473769956546785
ISIC_0032179,0,6.729601846225167,7.313078706150433,41.380639276624265,46.20355976057934,0.7680621624273071
ISIC_0031428,0,7.406440438165379,7.7991650340714935,51.89954136982106,62.672705768957925,0.7524876713992107
ISIC_0032315,0,6.688334234975422,6.966601588670151,30.04504426679326,34.918546110716775,0.762054751977626
ISIC_0028411,0,6.66895310875791,7.117294771962737,40.465257828864374,43.418145313442444,0.7737900606239454
ISIC_0032681,0,6.953220046174536,7.400241748458264,34.176132228032735,42.56867922388723,0.7279588947106967
ISIC_0033509,0,6.9688281023559195,7.45288802933923,32.27380356387369,43.49089049880113,0.7385912231006229
ISIC_0032694,0,7.437915459854268,7.681991699799362,46.914800824673804,53.76598578216118,0.7324598599681366
ISIC_0034197,0,6.857165411562591,7.388371079669278,29.59675188143723,41.64552031575841,0.7506590320443564
ISIC_0034057,0,7.101770746177783,7.453317755747413,35.73039744899815,43.76619966870412,0.7422119144239262
ISIC_0033260,0,6.4897189542834175,6.92669318949687,27.61826768351416,37.00051534852685,0.7963821758415921
ISIC_0032643,0,6.845642678645419,7.02068386635123,32.91678636878908,40.17927694843129,0.7674406827685859
ISIC_0033732,0,6.830080950474509,7.183463213464571,37.677382595338834,46.61903738809257,0.7893497591537361
ISIC_0032827,0,7.2017199950728745,7.549838510303748,38.285411635781855,47.670239014575465,0.7445814911261365
ISIC_0033022,0,6.951434552110555,7.251729232544133,32.72480820290288,40.3520838204087,0.7578974709994969
ISIC_0032835,0,7.354872543219972,7.485913989531096,45.131130935518904,47.05969665209565,0.7650535433671115
ISIC_0033480,0,6.712558346023727,7.1706378880992885,26.447047440940572,35.68982961089637,0.7500517126911821
ISIC_0034165,0,7.187220999250309,7.428985073527052,38.64021038997581,44.4494084089488,0.733553680612896
ISIC_0033185,0,6.958520007642973,7.346265815022844,33.81966268595318,42.20546525958048,0.7229821257971185
ISIC_0033783,0,7.124623988925066,7.4162639859108355,46.50617901863609,47.31371906509017,0.7675399190305734
ISIC_0033693,0,7.35656586763861,7.552613513082278,44.85715949297356,49.50500378400249,0.7800325718744299
ISIC_0032804,0,6.914462539834476,7.351517105838579,35.50539873124024,43.85508324880734,0.7855582977539249
ISIC_0033924,0,6.73710156299788,7.1924641043515765,31.328163171099707,40.01236068411142,0.7758039339281239
ISIC_0033531,0,6.699505821087364,7.25951629142335,30.14228566258963,42.5728752282095,0.771894669065377
ISIC_0032636,0,6.887129442703811,7.273323697788742,38.82732184390145,42.20236454938312,0.788779522035134
ISIC_0033270,0,7.024626427341419,7.415172905198796,59.88660808977324,53.729998747165325,0.7793654969964248
ISIC_0033246,0,6.74862463008726,7.175863394204857,30.53966125149592,38.025237543243485,0.764811025667505
ISIC_0032843,0,6.538436583003964,7.025893952088027,25.56972281657202,34.1330479603152,0.7674343255575958
ISIC_0033528,0,6.787257195665031,7.257000330727568,30.78205648121353,39.478461866864265,0.7915048537643935
ISIC_0033865,0,6.646721062932724,7.240914006156938,26.191113525383635,38.76470429613804,0.797396149460129
ISIC_0034296,0,6.922423410288014,7.293093320649836,34.80589574585811,42.55650368673472,0.8069121560544353
ISIC_0032763,0,7.232888090180439,7.36944065272313,41.670412693838074,46.319636826612495,0.7614147004379626
ISIC_0034291,0,7.2256595562878365,7.481104561443282,45.15664924484504,49.08103588340987,0.8122539969912048
ISIC_0034167,0,6.99488627265662,7.493893639628858,46.1093463342254,49.92656616003346,0.7379938461091112
ISIC_0033949,0,7.2058556383319186,7.664336570877591,62.09469098479389,57.41996997447643,0.7350951147739372
ISIC_0032773,0,7.249364562985633,7.687115089702331,63.61073065569432,56.40062976035713,0.7538937986806354
ISIC_0033156,0,7.1270173300645325,7.575052797530347,51.01897620676954,50.65107857363581,0.7442957624737331
ISIC_0033701,0,6.279680073902544,6.856582610503029,22.683996293676056,34.15197911386735,0.7079830900469348
ISIC_0033854,0,5.740292033757487,6.498392507344027,15.575159463970808,27.37901145845973,0.7318137390189863
ISIC_0033884,0,6.477488264538389,6.91219879446854,25.800168132488697,35.11585026929866,0.7277281009408754
ISIC_0034142,0,6.352901852686553,6.9906508474904845,21.265346384017587,35.24832967858641,0.68229496324563
ISIC_0033784,0,7.149733867415566,7.627328421881268,37.294217039475846,49.17944227932387,0.7387044986753509
ISIC_0033307,0,7.1315877875062625,7.584018644165471,36.925220652029104,47.564208891724704,0.742522193090338
ISIC_0033987,0,6.762373126995152,7.258061930126184,29.639875020909933,41.78639784241512,0.7177927835116441
ISIC_0033553,0,6.184482886778593,6.834552352389074,20.2857156594053,36.94772913743352,0.6490211306895287
ISIC_0033401,0,6.294138976958903,6.8967260255098815,21.21441548496274,38.901423681160814,0.6527982279486461
ISIC_0033169,0,6.242277784799306,6.875323414990936,26.263272306150977,36.90683613689117,0.7143139529728674
ISIC_0033855,0,6.7634296034790555,7.224168031031585,31.909479033575018,44.0741920671273,0.7195577257812199
ISIC_0033660,0,6.237445551639979,6.951172146037656,19.25687048450984,36.27154573889428,0.6085914228388584
ISIC_0034221,0,6.4052940992004945,7.058525184355919,21.45018513594003,32.99079502464092,0.6978613606442146
ISIC_0033945,0,6.471370637894025,7.168410152697248,22.979309990298777,35.56153035642448,0.6974592631815921
ISIC_0033491,0,6.289937839388334,7.069635189193385,20.219789986254735,36.40937293147496,0.650977453723857
ISIC_0034280,0,6.440649098104396,7.218636370069632,23.21484514805099,38.6592654258816,0.679505446229423
ISIC_0034151,0,6.692284672963422,7.113475351471457,33.96360631501907,39.73649264996058,0.7507082079975359
ISIC_0033391,0,6.588965031153655,7.2347366660365005,26.08805739196377,38.657739836067805,0.7553122506027796
ISIC_0033750,0,7.011775314988367,7.415217695581408,34.30676501045923,42.12763263209996,0.7131374631009572
ISIC_0033685,0,7.193666475455371,7.547369977058882,41.0715516539275,46.920024685643384,0.7282217049343939
ISIC_0033631,0,6.340839446131554,7.051259874763055,23.55136274183187,35.70897696997869,0.7599584275016852
ISIC_0033490,0,6.876063514011781,7.388972575736903,34.23599621953046,47.37179321080387,0.7450649881073734
ISIC_0034283,0,6.265308169580345,6.799487702348573,24.765117490587844,31.408540818542406,0.7688539354862528
ISIC_0032740,0,6.697245070899923,7.047030473530431,30.61533952551333,37.357136731368506,0.7802191491129234
ISIC_0034186,0,6.711628258590502,7.3419564517995815,28.49183145202983,41.34209270558941,0.7221967281801918
ISIC_0031601,0,7.116647837922601,7.5666344765304725,47.62118173718939,51.500993330526185,0.7433514030587663
ISIC_0034252,0,6.689981114490683,7.141213698247837,30.189064850752462,37.24047120924085,0.7581811763669308
ISIC_0033829,0,6.9115513622239035,7.273462811199407,38.23402060465308,42.274163778301215,0.7614845381269382
ISIC_0026790,0,7.0634605290753,7.417246717003483,56.55674574966102,57.68485836180197,0.8001604624057397
ISIC_0029113,0,6.65052086956373,7.161559908602671,39.46317483897292,44.49730481298561,0.7877085218916382
ISIC_0030323,0,6.71829897721438,7.095581228191224,30.452127913494632,34.79775543498497,0.7418145811068094
ISIC_0032113,0,6.470447980526438,7.158025028671119,30.758821768615732,35.855907895241955,0.7706874379795752
ISIC_0032330,0,7.224846712653352,7.555050618314445,41.12769167721919,47.05074785818704,0.7027569381661676
ISIC_0026511,0,7.002681509223403,7.485698178392156,48.688108774197026,53.805043890416776,0.778204755317136
ISIC_0032271,0,6.646055579028589,7.362566422073254,37.32259854098905,43.0640266757538,0.7237178567105426
ISIC_0027142,0,7.11942550169111,7.521770292203796,42.260984964840084,47.885817308196806,0.7548117843922363
ISIC_0031897,0,7.194190552443844,7.454190157088668,39.58771868225001,44.435843465207356,0.7377267979302977
ISIC_0027747,0,7.190285177760673,7.611102139075836,43.916785698111234,51.704440959010995,0.7666663244087617
ISIC_0031253,0,6.937814768715148,7.2677330754243705,33.66137727298735,42.79417636544362,0.6717662573655572
ISIC_0024643,0,6.306454910891524,6.84612692301175,26.238470724546158,39.07243336407747,0.6389820893061028
ISIC_0029202,0,6.885904225631116,7.276432383972301,37.19222726767403,42.973365522304114,0.735231094154022
ISIC_0026205,0,7.1847482281556285,7.584551575768794,42.8414153075178,50.13293541487405,0.7409452124656265
ISIC_0031619,0,7.288412082654651,7.713057699987502,48.09459231256444,55.94081227604387,0.7165217355034241
ISIC_0031396,0,6.885775366919621,7.461797106630137,40.682599004942446,45.64171264086216,0.7492886903237336
ISIC_0031196,0,6.57952548541733,7.204891903595484,32.06948073160075,43.94387712583495,0.6378871418049554
ISIC_0032249,0,6.080858690258095,7.134370083347644,32.72038209212959,38.63265909970286,0.7328079525999619
ISIC_0024337,0,6.126326178745224,6.78976439046381,33.68312040335347,47.954329996793334,0.5770816666364774
ISIC_0027370,0,6.62682900040585,7.262111917480119,38.25873457288322,44.65853861829205,0.6947023867456495
ISIC_0026566,0,6.8789427336606375,7.52263251442685,40.0696635867004,48.22470385562376,0.7458686590189616
ISIC_0028681,0,7.387909223076055,7.724556960780398,50.821812184820516,57.00069070309262,0.753732461399798
ISIC_0024383,0,6.966267960403196,7.474037166077511,42.25277063855362,47.09727018750609,0.7590756643437495
ISIC_0029801,0,7.136326976876943,7.6699809306688795,49.27501412433446,53.349241492012055,0.7565626001446234
ISIC_0032124,0,7.1432224148328824,7.535030071707951,42.04623642768352,48.39396311748364,0.763222357306671
ISIC_0029793,0,7.109560829437104,7.5464954502921415,49.591787868228934,54.197488889603754,0.774149333218392
ISIC_0031133,0,6.747893227160507,7.431212882141498,41.149273899227296,45.55680588392184,0.7367208989649281
ISIC_0030959,0,7.231648435723553,7.491170367214864,44.81947220701111,46.793833584467635,0.7878803579617725
ISIC_0029251,0,7.344756434819507,7.654650776486477,42.78457679289665,50.86672919894685,0.7388810537856791
ISIC_0026046,0,7.066425204699543,7.4193261943244995,39.221634404443535,44.123645707325885,0.747813258496064
ISIC_0027875,0,7.349642834037989,7.668379187544763,55.31780476783979,56.256305133318314,0.7502652649993306
ISIC_0029107,0,6.680714243134527,7.451633257699447,45.729284361588064,50.16953149366208,0.7301580382766667
ISIC_0031511,0,7.330612528054344,7.619506416698926,52.48172433666657,61.04098009283184,0.7520648123409372
ISIC_0028587,0,7.445227281452517,7.627109691779134,56.68100252226375,57.179971189081186,0.7949459300507735
ISIC_0026291,0,7.440313912414842,7.6747231845051145,57.64948880485724,59.60042786507929,0.7888529348491923
ISIC_0026422,0,6.4040856410361915,7.10441976735177,35.412744607953336,39.468440352596225,0.774955553922409
ISIC_0030316,0,6.7878514987564085,7.443685260849723,41.4092508329827,46.20248095963684,0.7460549414637765
ISIC_0028497,0,6.8885090629211625,7.510369378378437,45.02989464367784,50.37019766256666,0.7526941366978023
ISIC_0029345,0,7.191667264980288,7.608315940950359,46.31919827878214,50.29891785670424,0.74945888889366
ISIC_0026846,0,6.724659478899489,7.291546623403499,37.762563033750375,41.61312188878014,0.7294200417698294
ISIC_0026441,0,7.216893971510309,7.510817288873182,40.714537975391224,45.50461233640275,0.7218217093882267
ISIC_0026907,0,6.80853820365153,7.274351867299804,36.974187580337656,40.34725246009891,0.7406866654503167
ISIC_0026867,0,7.473383723285803,7.714938847206074,51.8783417736682,55.597820846304366,0.7328906668973648
ISIC_0028448,0,6.426091075344508,7.021832756946546,30.793952337301146,39.87120602819893,0.69544464683085
ISIC_0028503,0,7.111411286740657,7.452664558459995,42.583404060017855,46.54143909658376,0.7572373314140548
ISIC_0028826,0,6.814744435884289,7.104830812100737,29.935305085415266,35.41390151118382,0.6954438370312962
ISIC_0031226,0,7.264967178969412,7.585096353920885,49.727230761520744,53.896973913963436,0.7751012726512271
ISIC_0032460,0,6.709239749904322,7.313319812629232,39.45137517482835,42.89304751738062,0.7488342132243798
ISIC_0027025,0,7.072435258611353,7.495274024550198,40.5731968066152,47.325628420616844,0.7446671790285477
ISIC_0030067,0,7.072758043147395,7.550181256016021,47.21483032679497,51.31689280330228,0.709075703485337
ISIC_0031436,0,6.6980859647004145,7.208722975972112,32.989374952266594,43.1342551933302,0.6744467356115854
ISIC_0027041,0,6.980645163990095,7.510958728099412,40.96572012553262,47.394352648204624,0.7200731746458816
ISIC_0030088,0,6.823159027436763,7.310856494899109,34.49345815036321,41.54762396054945,0.6770119888534983
ISIC_0026959,0,7.091181661302773,7.521397780690558,41.27356206077594,46.49471895083159,0.7125599635070791
ISIC_0027167,0,6.484099153899098,7.20211232404959,36.36596160835283,41.47798167166386,0.7358186803731099
ISIC_0028525,0,6.846932455618987,7.314099533294822,36.37389099051775,41.28479286536082,0.736647288169266
ISIC_0027954,0,6.7369088551013565,7.391229990722601,42.159120424931885,45.938781785756824,0.7182673808135172
ISIC_0024850,0,6.450153608883319,7.118059203096578,41.121848931048525,43.93524063357406,0.7176229134460345
ISIC_0031088,0,6.697633071681239,7.30822316180443,43.7723844756748,45.604610869620785,0.7343318560061393
ISIC_0025758,0,6.67035604189009,7.337397511560009,41.74527735447131,44.14662761018396,0.7266191719122855
ISIC_0025392,0,7.177656669231551,7.5016460039956145,44.907925263826385,47.377858320095875,0.7093963296718504
ISIC_0025856,0,6.539388616276282,7.2265719304678555,39.75199908024383,43.41269811950668,0.7287194496287369
ISIC_0030160,0,7.314322956124814,7.557161737636944,46.07679356621241,49.43770084849393,0.7267346593807862
ISIC_0028331,0,7.546964718137033,7.7074647680930815,51.85811346543995,57.380153342256335,0.7157526121538696
ISIC_0026783,0,6.840218021711809,7.491087914547613,42.183811144220975,47.36632927928539,0.7128598507254253
ISIC_0029731,0,6.216870892233579,7.188164823308747,39.5272361075529,43.33919550486902,0.7451887871152808
ISIC_0028386,0,6.559391058826643,7.202579986979254,37.055161451866134,40.878250201520885,0.7464702889754963
ISIC_0031558,0,6.7408091136563435,7.312347781478149,39.680865743510104,44.79665499416762,0.7246870229208622
ISIC_0025330,0,6.442385854338833,6.915268731615226,25.502757713116026,34.90981761803256,0.6780853859908959
ISIC_0031577,0,6.3738389240388456,7.226843048324881,40.55773240915345,47.752411036857104,0.7171356751856165
ISIC_0025804,0,7.181726934558053,7.7184918615353055,49.041050202074736,56.738215862354686,0.739402673503151
ISIC_0027275,0,6.623691146950662,7.3110395265734045,39.9104972357811,43.908648102848524,0.7177998828802475
ISIC_0027710,0,7.169894825806886,7.607633927577351,50.44938876021696,56.5418668553519,0.6701997092457981
ISIC_0031024,0,7.383228553996982,7.641933221577024,50.476607564154705,56.10140787494597,0.7714332645465631
ISIC_0030056,0,7.078451521701632,7.4121780297166175,36.737223232902,42.26549310304021,0.736902905591422
ISIC_0029195,0,6.90046730667125,7.477404073878576,43.19901044797994,47.25636263549155,0.729324935674829
ISIC_0026135,0,7.178529337302176,7.551380604807296,48.450732724900895,51.690856976993544,0.7620092113342621
ISIC_0029233,0,6.679518031765808,7.2549986937459865,38.81468462041424,42.704320295392435,0.7490346590110085
ISIC_0030207,0,6.980758060687278,7.378160586208704,41.04178296303215,45.593609092018305,0.7384683918256549
ISIC_0026967,0,6.5876473796398205,7.301719107542333,42.381132512230074,49.14873936412101,0.6892093678237199
ISIC_0025131,0,7.505623207546583,7.718851693512271,54.56980561794447,56.38460224969877,0.7821065853776173
ISIC_0031223,0,7.381303274052074,7.7117163354661376,49.25026714841258,53.98526019199297,0.7283159407066961
ISIC_0030226,0,6.886597302207043,7.140090731912453,32.32932378932279,36.15819364854366,0.7359362861899674
ISIC_0028958,0,6.709318319751002,7.253288970854927,35.19516296648085,39.625856829580286,0.7472759104174482
ISIC_0031125,0,7.186611548046375,7.576947129269736,55.00257369710755,57.362311655209744,0.756577867678159
ISIC_0029227,0,7.336128215594705,7.656161986539565,53.34421629733576,57.2993150125198,0.7010701378349271
ISIC_0025454,0,7.538324571790447,7.672750733608804,49.90897791412616,53.72980177520631,0.7292364269166217
ISIC_0025879,0,7.199911990502202,7.548418258360689,45.22407778748255,51.06753904672097,0.704410725081609
ISIC_0027612,0,6.797791893198789,7.227895975153075,34.882034231983994,40.456401100405785,0.7679094253543614
ISIC_0029676,0,7.556430449372987,7.71729144058968,51.01985600976388,56.19773099558493,0.7625348537695938
ISIC_0032359,0,7.402697296310657,7.61210904186364,51.42627740003925,52.75882514741512,0.7494963256701483
ISIC_0027428,0,6.850049881519149,7.386965716534757,42.51232211230525,47.57756764807623,0.7206808892660457
ISIC_0026446,0,7.250301103403323,7.583610896806402,54.30637379459942,56.63757719338623,0.7279908951811621
ISIC_0026262,0,6.473089555199514,7.251449199199962,34.17981100096122,40.269436873268944,0.741488379948397
ISIC_0026416,0,6.744087462036962,7.205459720145987,36.37566113231053,40.27283718044228,0.7295271201649938
ISIC_0029048,0,7.008227923864645,7.330910948877241,36.607001706359846,40.42927419601305,0.7224652972775988
ISIC_0025431,0,6.836286891691132,7.19989257768184,34.789292334030904,40.201224329977,0.7443342556429503
ISIC_0027332,0,6.63011792184038,7.303710413990355,44.112667873384524,46.789635616597145,0.748007709271661
ISIC_0029741,0,6.325466315228727,7.023296117628437,28.974354275255646,37.62413706951217,0.6624557150680346
ISIC_0028925,0,6.548225169352426,7.068010674367478,35.33635874699433,39.999741002886864,0.7179464501005031
ISIC_0026556,0,7.390297410104314,7.7037486203421315,48.19703381134915,56.2451027327028,0.7141855578844973
ISIC_0031362,0,7.104775157387072,7.482449634657019,39.63859251340308,45.2128397308869,0.7340037290465029
ISIC_0026941,0,6.718037896519299,7.325364944663256,41.78951153699623,46.506871507136914,0.7410967027959432
ISIC_0025654,0,7.491013718210999,7.733882756543239,50.01873861274047,56.254893476492796,0.7636559848227554
ISIC_0025387,0,6.795636573513329,7.504696707101166,52.327379847985284,59.61962154096813,0.7570902247142964
ISIC_0027027,0,6.831787051200259,7.461417618308962,44.82757194283221,52.77912525953127,0.7546616228122616
ISIC_0029036,0,6.973420250642848,7.429364667303703,39.10219211085255,47.908879023178564,0.7481599550648819
ISIC_0029880,0,7.39902297431107,7.623086423816973,50.5071986740458,56.86970070018832,0.7711975900055421
ISIC_0025484,0,6.415974673119111,6.8989118748352904,22.05207086703545,31.170916641448382,0.7235332128241203
ISIC_0030488,0,6.838761443824827,7.276097801196114,34.66592467850415,40.935115243315046,0.7512339518500746
ISIC_0031761,0,7.443039904024564,7.6638456493303755,51.9973859171236,57.08519107460049,0.7058317145502031
ISIC_0030583,0,6.402190121441077,6.980772419255054,28.840777571174975,37.97584217062463,0.6479278819417821
ISIC_0026042,0,7.262447543219442,7.688569341796685,47.461653646005054,55.89984606343002,0.7072078783135014
ISIC_0028797,0,7.175224494538134,7.434573457911837,43.18036933674596,45.65003751813064,0.7436794883655357
ISIC_0027326,0,7.557470471009508,7.6699924427456745,53.830610276480826,56.06134655389293,0.7493131508562129
ISIC_0030789,0,7.700862078637504,7.761437518393633,60.881218859707595,60.73553571595684,0.7684834727532612
ISIC_0027008,0,7.007468402909005,7.434511424962706,36.69961971501447,46.53321403923947,0.7526106834610421
ISIC_0028790,0,6.927407632995122,7.491712331108259,40.15254732557035,50.17275247250345,0.7577990596068951
ISIC_0028880,0,6.548257135138693,7.249632219155096,27.819084017551678,44.505589767121236,0.757789835907589
ISIC_0031309,0,6.870602162838376,7.258760885338855,35.06377062145823,42.708056031758815,0.7741826785171644
ISIC_0030021,0,6.491488575277344,7.075306133405876,31.197912321606818,38.669322084141385,0.7637199868119567
ISIC_0027118,0,7.121991421817214,7.272543323102877,40.36816153164624,42.46104394759914,0.774446646258625
ISIC_0027613,0,6.838617659380638,7.1793942862741895,31.84729406183602,37.924140664983156,0.7406739924323493
ISIC_0032468,0,6.784236525973506,7.298759779446815,33.486088340740416,41.12372977396412,0.7375930933366976
ISIC_0029760,0,6.983480195492797,7.371309387917615,39.958750888298205,47.69781776428332,0.8313243951666521
ISIC_0030555,0,6.749328751238122,7.275056409577211,28.042603605613337,41.18619957477087,0.8101086471548756
ISIC_0030244,0,6.991294680481484,7.244815433020215,37.57179661344502,41.77412240349124,0.762793892593934
ISIC_0031827,0,6.543756144116632,7.11492306320187,27.339892115807224,40.30613113194802,0.7624930581152914
ISIC_0031002,0,7.0155365266213305,7.27167445531704,37.02334930341905,40.20719637719911,0.7604879572200006
ISIC_0025668,0,6.572090894400608,7.111128466457244,28.656147572503627,38.748160811677565,0.7163435279351695
ISIC_0032410,0,7.290283144840293,7.683856319634214,40.753896306200765,51.70271696046215,0.7748143622620374
ISIC_0030579,0,7.013893631852287,7.452597860410027,39.56426302275217,49.044177898025325,0.806395881477209
ISIC_0034169,0,6.660331485603973,7.06135685970389,34.48354154839534,39.13496268231573,0.7834037211837485
ISIC_0032941,0,6.343945116505503,6.8100266434467445,27.15126432880844,31.403595005447784,0.7888435883200183
ISIC_0032642,0,7.131223100131557,7.442796533519317,41.685545024719325,47.614902108936604,0.8073896148332702
